zillow_region_id,region_name,state_name,date,rent
394796,"Lincoln, NE",NE,2019-04-01,944.73
394796,"Lincoln, NE",NE,2019-05-01,947.33
394796,"Lincoln, NE",NE,2019-06-01,955.62
394796,"Lincoln, NE",NE,2019-07-01,953.1
394796,"Lincoln, NE",NE,2019-08-01,950.77
394796,"Lincoln, NE",NE,2019-09-01,939.99
394796,"Lincoln, NE",NE,2019-10-01,933.75
394796,"Lincoln, NE",NE,2019-11-01,935.32
394796,"Lincoln, NE",NE,2019-12-01,937.5
394796,"Lincoln, NE",NE,2020-01-01,945.41
394796,"Lincoln, NE",NE,2020-02-01,951.57
394796,"Lincoln, NE",NE,2020-03-01,963.09
394796,"Lincoln, NE",NE,2020-04-01,972.9
394796,"Lincoln, NE",NE,2020-05-01,977.96
394796,"Lincoln, NE",NE,2020-06-01,981.78
394796,"Lincoln, NE",NE,2020-07-01,987.07
394796,"Lincoln, NE",NE,2020-08-01,992.19
394796,"Lincoln, NE",NE,2020-09-01,991.47
394796,"Lincoln, NE",NE,2020-10-01,985.23
394796,"Lincoln, NE",NE,2020-11-01,970.22
394796,"Lincoln, NE",NE,2020-12-01,972.74
394796,"Lincoln, NE",NE,2021-01-01,977.17
394796,"Lincoln, NE",NE,2021-02-01,993.27
394796,"Lincoln, NE",NE,2021-03-01,1003.2
394796,"Lincoln, NE",NE,2021-04-01,1014.03
394796,"Lincoln, NE",NE,2021-05-01,1027.58
394796,"Lincoln, NE",NE,2021-06-01,1035.91
394796,"Lincoln, NE",NE,2021-07-01,1046.52
394796,"Lincoln, NE",NE,2021-08-01,1053.13
394796,"Lincoln, NE",NE,2021-09-01,1059.06
394796,"Lincoln, NE",NE,2021-10-01,1062.74
394796,"Lincoln, NE",NE,2021-11-01,1062.21
394796,"Lincoln, NE",NE,2021-12-01,1066.08
394796,"Lincoln, NE",NE,2022-01-01,1068.88
394796,"Lincoln, NE",NE,2022-02-01,1074.93
394796,"Lincoln, NE",NE,2022-03-01,1082.51
394796,"Lincoln, NE",NE,2022-04-01,1097.8
394796,"Lincoln, NE",NE,2022-05-01,1115.09
394796,"Lincoln, NE",NE,2022-06-01,1135.11
394796,"Lincoln, NE",NE,2022-07-01,1142.57
394796,"Lincoln, NE",NE,2022-08-01,1146.21
394796,"Lincoln, NE",NE,2022-09-01,1140.79
394796,"Lincoln, NE",NE,2022-10-01,1142.63
394796,"Lincoln, NE",NE,2022-11-01,1146.71
394796,"Lincoln, NE",NE,2022-12-01,1150.34
394796,"Lincoln, NE",NE,2023-01-01,1153.92
394796,"Lincoln, NE",NE,2023-02-01,1160.23
394796,"Lincoln, NE",NE,2023-03-01,1169.12
394796,"Lincoln, NE",NE,2023-04-01,1181.38
394796,"Lincoln, NE",NE,2023-05-01,1190.65
394796,"Lincoln, NE",NE,2023-06-01,1201.89
394796,"Lincoln, NE",NE,2023-07-01,1207.8
394796,"Lincoln, NE",NE,2023-08-01,1212.44
394796,"Lincoln, NE",NE,2023-09-01,1213.32
394796,"Lincoln, NE",NE,2023-10-01,1210.73
394796,"Lincoln, NE",NE,2023-11-01,1213.18
394796,"Lincoln, NE",NE,2023-12-01,1215.2
394796,"Lincoln, NE",NE,2024-01-01,1219.99
394796,"Lincoln, NE",NE,2024-02-01,1226.09
394796,"Lincoln, NE",NE,2024-03-01,1234.92
394796,"Lincoln, NE",NE,2024-04-01,1245.88
394796,"Lincoln, NE",NE,2024-05-01,1252.46
394796,"Lincoln, NE",NE,2024-06-01,1256.4
394796,"Lincoln, NE",NE,2024-07-01,1260.7
394796,"Lincoln, NE",NE,2024-08-01,1263.37
394796,"Lincoln, NE",NE,2024-09-01,1262.32
394796,"Lincoln, NE",NE,2024-10-01,1256.79
394796,"Lincoln, NE",NE,2024-11-01,1256.25
394796,"Lincoln, NE",NE,2024-12-01,1255.11
394796,"Lincoln, NE",NE,2025-01-01,1265.46
394796,"Lincoln, NE",NE,2025-02-01,1271.05
394796,"Lincoln, NE",NE,2025-03-01,1282.33
394796,"Lincoln, NE",NE,2025-04-01,1285.0
394796,"Lincoln, NE",NE,2025-05-01,1290.8
394796,"Lincoln, NE",NE,2025-06-01,1297.02
394796,"Lincoln, NE",NE,2025-07-01,1301.21
394796,"Lincoln, NE",NE,2025-08-01,1307.51
394796,"Lincoln, NE",NE,2025-09-01,1307.27
394796,"Lincoln, NE",NE,2025-10-01,1304.14
394796,"Lincoln, NE",NE,2025-11-01,1298.55
394796,"Lincoln, NE",NE,2025-12-01,1293.93
394796,"Lincoln, NE",NE,2026-01-01,1298.91
394796,"Lincoln, NE",NE,2026-02-01,1299.56
394796,"Lincoln, NE",NE,2026-03-01,1309.94
394796,"Lincoln, NE",NE,2026-04-01,1314.58
394796,"Lincoln, NE",NE,2026-05-01,1323.23
394796,"Lincoln, NE",NE,2026-06-01,1328.33
394796,"Lincoln, NE",NE,2026-07-01,1331.83
394798,"Little Rock, AR",AR,2015-01-01,815.61
394798,"Little Rock, AR",AR,2015-02-01,820.87
394798,"Little Rock, AR",AR,2015-03-01,825.83
394798,"Little Rock, AR",AR,2015-04-01,828.89
394798,"Little Rock, AR",AR,2015-05-01,833.31
394798,"Little Rock, AR",AR,2015-06-01,835.35
394798,"Little Rock, AR",AR,2015-07-01,838.67
394798,"Little Rock, AR",AR,2015-08-01,838.67
394798,"Little Rock, AR",AR,2015-09-01,838.35
394798,"Little Rock, AR",AR,2015-10-01,839.68
394798,"Little Rock, AR",AR,2015-11-01,839.04
394798,"Little Rock, AR",AR,2015-12-01,837.82
394798,"Little Rock, AR",AR,2016-01-01,835.41
394798,"Little Rock, AR",AR,2016-02-01,838.18
394798,"Little Rock, AR",AR,2016-03-01,838.35
394798,"Little Rock, AR",AR,2016-04-01,843.41
394798,"Little Rock, AR",AR,2016-05-01,841.54
394798,"Little Rock, AR",AR,2016-06-01,842.55
394798,"Little Rock, AR",AR,2016-07-01,841.46
394798,"Little Rock, AR",AR,2016-08-01,844.58
394798,"Little Rock, AR",AR,2016-09-01,847.23
394798,"Little Rock, AR",AR,2016-10-01,848.94
394798,"Little Rock, AR",AR,2016-11-01,850.17
394798,"Little Rock, AR",AR,2016-12-01,852.92
394798,"Little Rock, AR",AR,2017-01-01,853.95
394798,"Little Rock, AR",AR,2017-02-01,853.87
394798,"Little Rock, AR",AR,2017-03-01,854.87
394798,"Little Rock, AR",AR,2017-04-01,856.69
394798,"Little Rock, AR",AR,2017-05-01,856.87
394798,"Little Rock, AR",AR,2017-06-01,859.87
394798,"Little Rock, AR",AR,2017-07-01,861.11
394798,"Little Rock, AR",AR,2017-08-01,865.32
394798,"Little Rock, AR",AR,2017-09-01,863.68
394798,"Little Rock, AR",AR,2017-10-01,861.78
394798,"Little Rock, AR",AR,2017-11-01,864.08
394798,"Little Rock, AR",AR,2017-12-01,861.39
394798,"Little Rock, AR",AR,2018-01-01,864.1
394798,"Little Rock, AR",AR,2018-02-01,862.65
394798,"Little Rock, AR",AR,2018-03-01,869.12
394798,"Little Rock, AR",AR,2018-04-01,870.93
394798,"Little Rock, AR",AR,2018-05-01,871.86
394798,"Little Rock, AR",AR,2018-06-01,871.73
394798,"Little Rock, AR",AR,2018-07-01,873.32
394798,"Little Rock, AR",AR,2018-08-01,876.03
394798,"Little Rock, AR",AR,2018-09-01,879.23
394798,"Little Rock, AR",AR,2018-10-01,882.1
394798,"Little Rock, AR",AR,2018-11-01,883.44
394798,"Little Rock, AR",AR,2018-12-01,882.88
394798,"Little Rock, AR",AR,2019-01-01,883.54
394798,"Little Rock, AR",AR,2019-02-01,886.17
394798,"Little Rock, AR",AR,2019-03-01,892.22
394798,"Little Rock, AR",AR,2019-04-01,892.05
394798,"Little Rock, AR",AR,2019-05-01,897.0
394798,"Little Rock, AR",AR,2019-06-01,901.09
394798,"Little Rock, AR",AR,2019-07-01,907.89
394798,"Little Rock, AR",AR,2019-08-01,906.77
394798,"Little Rock, AR",AR,2019-09-01,902.79
394798,"Little Rock, AR",AR,2019-10-01,902.0
394798,"Little Rock, AR",AR,2019-11-01,903.53
394798,"Little Rock, AR",AR,2019-12-01,907.41
394798,"Little Rock, AR",AR,2020-01-01,906.39
394798,"Little Rock, AR",AR,2020-02-01,908.31
394798,"Little Rock, AR",AR,2020-03-01,910.49
394798,"Little Rock, AR",AR,2020-04-01,917.41
394798,"Little Rock, AR",AR,2020-05-01,921.29
394798,"Little Rock, AR",AR,2020-06-01,931.3
394798,"Little Rock, AR",AR,2020-07-01,944.56
394798,"Little Rock, AR",AR,2020-08-01,956.01
394798,"Little Rock, AR",AR,2020-09-01,962.76
394798,"Little Rock, AR",AR,2020-10-01,963.19
394798,"Little Rock, AR",AR,2020-11-01,966.57
394798,"Little Rock, AR",AR,2020-12-01,969.47
394798,"Little Rock, AR",AR,2021-01-01,971.21
394798,"Little Rock, AR",AR,2021-02-01,976.7
394798,"Little Rock, AR",AR,2021-03-01,988.97
394798,"Little Rock, AR",AR,2021-04-01,1006.96
394798,"Little Rock, AR",AR,2021-05-01,1017.57
394798,"Little Rock, AR",AR,2021-06-01,1027.85
394798,"Little Rock, AR",AR,2021-07-01,1037.62
394798,"Little Rock, AR",AR,2021-08-01,1055.31
394798,"Little Rock, AR",AR,2021-09-01,1065.71
394798,"Little Rock, AR",AR,2021-10-01,1068.81
394798,"Little Rock, AR",AR,2021-11-01,1069.9
394798,"Little Rock, AR",AR,2021-12-01,1070.48
394798,"Little Rock, AR",AR,2022-01-01,1077.2
394798,"Little Rock, AR",AR,2022-02-01,1081.33
394798,"Little Rock, AR",AR,2022-03-01,1086.47
394798,"Little Rock, AR",AR,2022-04-01,1094.42
394798,"Little Rock, AR",AR,2022-05-01,1104.2
394798,"Little Rock, AR",AR,2022-06-01,1113.94
394798,"Little Rock, AR",AR,2022-07-01,1126.46
394798,"Little Rock, AR",AR,2022-08-01,1128.43
394798,"Little Rock, AR",AR,2022-09-01,1131.29
394798,"Little Rock, AR",AR,2022-10-01,1123.05
394798,"Little Rock, AR",AR,2022-11-01,1127.03
394798,"Little Rock, AR",AR,2022-12-01,1122.88
394798,"Little Rock, AR",AR,2023-01-01,1122.33
394798,"Little Rock, AR",AR,2023-02-01,1120.71
394798,"Little Rock, AR",AR,2023-03-01,1130.63
394798,"Little Rock, AR",AR,2023-04-01,1144.26
394798,"Little Rock, AR",AR,2023-05-01,1154.42
394798,"Little Rock, AR",AR,2023-06-01,1160.86
394798,"Little Rock, AR",AR,2023-07-01,1164.69
394798,"Little Rock, AR",AR,2023-08-01,1165.65
394798,"Little Rock, AR",AR,2023-09-01,1166.71
394798,"Little Rock, AR",AR,2023-10-01,1165.61
394798,"Little Rock, AR",AR,2023-11-01,1171.52
394798,"Little Rock, AR",AR,2023-12-01,1173.16
394798,"Little Rock, AR",AR,2024-01-01,1178.93
394798,"Little Rock, AR",AR,2024-02-01,1178.84
394798,"Little Rock, AR",AR,2024-03-01,1188.2
394798,"Little Rock, AR",AR,2024-04-01,1195.14
394798,"Little Rock, AR",AR,2024-05-01,1206.7
394798,"Little Rock, AR",AR,2024-06-01,1212.7
394798,"Little Rock, AR",AR,2024-07-01,1215.41
394798,"Little Rock, AR",AR,2024-08-01,1218.36
394798,"Little Rock, AR",AR,2024-09-01,1215.57
394798,"Little Rock, AR",AR,2024-10-01,1214.61
394798,"Little Rock, AR",AR,2024-11-01,1212.18
394798,"Little Rock, AR",AR,2024-12-01,1211.5
394798,"Little Rock, AR",AR,2025-01-01,1212.05
394798,"Little Rock, AR",AR,2025-02-01,1213.34
394798,"Little Rock, AR",AR,2025-03-01,1225.54
394798,"Little Rock, AR",AR,2025-04-01,1237.57
394798,"Little Rock, AR",AR,2025-05-01,1243.47
394798,"Little Rock, AR",AR,2025-06-01,1240.39
394798,"Little Rock, AR",AR,2025-07-01,1238.03
394798,"Little Rock, AR",AR,2025-08-01,1239.82
394798,"Little Rock, AR",AR,2025-09-01,1237.73
394798,"Little Rock, AR",AR,2025-10-01,1239.41
394798,"Little Rock, AR",AR,2025-11-01,1242.74
394798,"Little Rock, AR",AR,2025-12-01,1245.09
394798,"Little Rock, AR",AR,2026-01-01,1247.23
394798,"Little Rock, AR",AR,2026-02-01,1245.73
394798,"Little Rock, AR",AR,2026-03-01,1255.54
394798,"Little Rock, AR",AR,2026-04-01,1260.37
394798,"Little Rock, AR",AR,2026-05-01,1268.91
394798,"Little Rock, AR",AR,2026-06-01,1268.14
394798,"Little Rock, AR",AR,2026-07-01,1270.24
394799,"Lock Haven, PA",PA,2023-05-01,799.94
394799,"Lock Haven, PA",PA,2023-06-01,805.82
394799,"Lock Haven, PA",PA,2023-07-01,787.81
394799,"Lock Haven, PA",PA,2023-08-01,798.74
394799,"Lock Haven, PA",PA,2023-09-01,814.69
394799,"Lock Haven, PA",PA,2023-10-01,823.86
394799,"Lock Haven, PA",PA,2023-11-01,820.38
394799,"Lock Haven, PA",PA,2023-12-01,812.98
394799,"Lock Haven, PA",PA,2024-01-01,818.96
394799,"Lock Haven, PA",PA,2024-02-01,842.07
394799,"Lock Haven, PA",PA,2024-03-01,844.86
394799,"Lock Haven, PA",PA,2024-04-01,847.57
394799,"Lock Haven, PA",PA,2024-05-01,829.94
394799,"Lock Haven, PA",PA,2024-06-01,835.27
394799,"Lock Haven, PA",PA,2024-07-01,847.59
394799,"Lock Haven, PA",PA,2024-08-01,865.71
394799,"Lock Haven, PA",PA,2024-09-01,877.78
394799,"Lock Haven, PA",PA,2024-10-01,895.75
394799,"Lock Haven, PA",PA,2024-11-01,889.6
394799,"Lock Haven, PA",PA,2024-12-01,878.93
394799,"Lock Haven, PA",PA,2025-01-01,857.79
394799,"Lock Haven, PA",PA,2025-02-01,862.66
394799,"Lock Haven, PA",PA,2025-03-01,858.14
394799,"Lock Haven, PA",PA,2025-04-01,865.15
394799,"Lock Haven, PA",PA,2025-05-01,860.11
394799,"Lock Haven, PA",PA,2025-06-01,873.92
394799,"Lock Haven, PA",PA,2025-07-01,907.51
394799,"Lock Haven, PA",PA,2025-08-01,927.32
394799,"Lock Haven, PA",PA,2025-09-01,951.14
394799,"Lock Haven, PA",PA,2025-10-01,925.09
394799,"Lock Haven, PA",PA,2025-11-01,933.61
394799,"Lock Haven, PA",PA,2025-12-01,915.28
394799,"Lock Haven, PA",PA,2026-01-01,923.43
394799,"Lock Haven, PA",PA,2026-02-01,909.41
394799,"Lock Haven, PA",PA,2026-03-01,912.5
394799,"Lock Haven, PA",PA,2026-04-01,913.54
394799,"Lock Haven, PA",PA,2026-05-01,919.89
394799,"Lock Haven, PA",PA,2026-06-01,936.51
394799,"Lock Haven, PA",PA,2026-07-01,942.22
394800,"Logan, UT",UT,2022-02-01,1155.4
394800,"Logan, UT",UT,2022-03-01,1166.05
394800,"Logan, UT",UT,2022-04-01,1203.5
394800,"Logan, UT",UT,2022-05-01,1280.21
394800,"Logan, UT",UT,2022-06-01,1293.18
394800,"Logan, UT",UT,2022-07-01,1303.63
394800,"Logan, UT",UT,2022-08-01,1289.72
394800,"Logan, UT",UT,2022-09-01,1286.36
394800,"Logan, UT",UT,2022-10-01,1273.4
394800,"Logan, UT",UT,2022-11-01,1293.22
394800,"Logan, UT",UT,2022-12-01,1339.78
394800,"Logan, UT",UT,2023-01-01,1353.46
394800,"Logan, UT",UT,2023-02-01,1340.74
394800,"Logan, UT",UT,2023-03-01,1313.78
394800,"Logan, UT",UT,2023-04-01,1309.1
394800,"Logan, UT",UT,2023-05-01,1318.75
394800,"Logan, UT",UT,2023-06-01,1315.78
394800,"Logan, UT",UT,2023-07-01,1321.2
394800,"Logan, UT",UT,2023-08-01,1319.85
394800,"Logan, UT",UT,2023-09-01,1317.34
394800,"Logan, UT",UT,2023-10-01,1311.5
394800,"Logan, UT",UT,2023-11-01,1319.94
394800,"Logan, UT",UT,2023-12-01,1332.07
394800,"Logan, UT",UT,2024-01-01,1325.41
394800,"Logan, UT",UT,2024-02-01,1332.59
394800,"Logan, UT",UT,2024-03-01,1339.24
394800,"Logan, UT",UT,2024-04-01,1350.09
394800,"Logan, UT",UT,2024-05-01,1342.85
394800,"Logan, UT",UT,2024-06-01,1345.93
394800,"Logan, UT",UT,2024-07-01,1350.34
394800,"Logan, UT",UT,2024-08-01,1357.26
394800,"Logan, UT",UT,2024-09-01,1364.21
394800,"Logan, UT",UT,2024-10-01,1364.4
394800,"Logan, UT",UT,2024-11-01,1367.37
394800,"Logan, UT",UT,2024-12-01,1346.22
394800,"Logan, UT",UT,2025-01-01,1344.71
394800,"Logan, UT",UT,2025-02-01,1343.25
394800,"Logan, UT",UT,2025-03-01,1368.56
394800,"Logan, UT",UT,2025-04-01,1378.19
394800,"Logan, UT",UT,2025-05-01,1391.46
394800,"Logan, UT",UT,2025-06-01,1394.25
394800,"Logan, UT",UT,2025-07-01,1408.66
394800,"Logan, UT",UT,2025-08-01,1410.83
394800,"Logan, UT",UT,2025-09-01,1411.49
394800,"Logan, UT",UT,2025-10-01,1399.18
394800,"Logan, UT",UT,2025-11-01,1394.93
394800,"Logan, UT",UT,2025-12-01,1385.81
394800,"Logan, UT",UT,2026-01-01,1379.75
394800,"Logan, UT",UT,2026-02-01,1410.47
394800,"Logan, UT",UT,2026-03-01,1421.18
394800,"Logan, UT",UT,2026-04-01,1450.29
394800,"Logan, UT",UT,2026-05-01,1426.78
394800,"Logan, UT",UT,2026-06-01,1445.16
394800,"Logan, UT",UT,2026-07-01,1450.5
394803,"Longview, TX",TX,2016-07-01,805.7
394803,"Longview, TX",TX,2016-08-01,811.8
394803,"Longview, TX",TX,2016-09-01,812.92
394803,"Longview, TX",TX,2016-10-01,805.99
394803,"Longview, TX",TX,2016-11-01,792.94
394803,"Longview, TX",TX,2016-12-01,781.06
394803,"Longview, TX",TX,2017-01-01,787.94
394803,"Longview, TX",TX,2017-02-01,793.38
394803,"Longview, TX",TX,2017-03-01,804.14
394803,"Longview, TX",TX,2017-04-01,813.58
394803,"Longview, TX",TX,2017-05-01,820.85
394803,"Longview, TX",TX,2017-06-01,826.81
394803,"Longview, TX",TX,2017-07-01,819.89
394803,"Longview, TX",TX,2017-08-01,817.1
394803,"Longview, TX",TX,2017-09-01,810.1
394803,"Longview, TX",TX,2017-10-01,812.4
394803,"Longview, TX",TX,2017-11-01,811.74
394803,"Longview, TX",TX,2017-12-01,810.84
394803,"Longview, TX",TX,2018-01-01,805.64
394803,"Longview, TX",TX,2018-02-01,808.64
394803,"Longview, TX",TX,2018-03-01,815.93
394803,"Longview, TX",TX,2018-04-01,828.79
394803,"Longview, TX",TX,2018-05-01,826.89
394803,"Longview, TX",TX,2018-06-01,830.17
394803,"Longview, TX",TX,2018-07-01,820.91
394803,"Longview, TX",TX,2018-08-01,822.18
394803,"Longview, TX",TX,2018-09-01,824.88
394803,"Longview, TX",TX,2018-10-01,835.93
394803,"Longview, TX",TX,2018-11-01,843.75
394803,"Longview, TX",TX,2018-12-01,847.24
394803,"Longview, TX",TX,2019-01-01,843.48
394803,"Longview, TX",TX,2019-02-01,840.92
394803,"Longview, TX",TX,2019-03-01,839.91
394803,"Longview, TX",TX,2019-04-01,847.97
394803,"Longview, TX",TX,2019-05-01,850.53
394803,"Longview, TX",TX,2019-06-01,859.08
394803,"Longview, TX",TX,2019-07-01,854.89
394803,"Longview, TX",TX,2019-08-01,856.72
394803,"Longview, TX",TX,2019-09-01,852.64
394803,"Longview, TX",TX,2019-10-01,857.41
394803,"Longview, TX",TX,2019-11-01,857.16
394803,"Longview, TX",TX,2019-12-01,856.07
394803,"Longview, TX",TX,2020-01-01,859.94
394803,"Longview, TX",TX,2020-02-01,872.94
394803,"Longview, TX",TX,2020-03-01,876.53
394803,"Longview, TX",TX,2020-04-01,882.77
394803,"Longview, TX",TX,2020-05-01,878.73
394803,"Longview, TX",TX,2020-06-01,882.12
394803,"Longview, TX",TX,2020-07-01,880.45
394803,"Longview, TX",TX,2020-08-01,893.63
394803,"Longview, TX",TX,2020-09-01,898.25
394803,"Longview, TX",TX,2020-10-01,901.21
394803,"Longview, TX",TX,2020-11-01,898.42
394803,"Longview, TX",TX,2020-12-01,905.78
394803,"Longview, TX",TX,2021-01-01,915.61
394803,"Longview, TX",TX,2021-02-01,917.31
394803,"Longview, TX",TX,2021-03-01,922.17
394803,"Longview, TX",TX,2021-04-01,923.03
394803,"Longview, TX",TX,2021-05-01,930.2
394803,"Longview, TX",TX,2021-06-01,933.32
394803,"Longview, TX",TX,2021-07-01,946.54
394803,"Longview, TX",TX,2021-08-01,957.08
394803,"Longview, TX",TX,2021-09-01,968.81
394803,"Longview, TX",TX,2021-10-01,976.3
394803,"Longview, TX",TX,2021-11-01,990.38
394803,"Longview, TX",TX,2021-12-01,999.65
394803,"Longview, TX",TX,2022-01-01,1000.17
394803,"Longview, TX",TX,2022-02-01,1001.18
394803,"Longview, TX",TX,2022-03-01,1007.38
394803,"Longview, TX",TX,2022-04-01,1019.58
394803,"Longview, TX",TX,2022-05-01,1029.82
394803,"Longview, TX",TX,2022-06-01,1042.61
394803,"Longview, TX",TX,2022-07-01,1064.94
394803,"Longview, TX",TX,2022-08-01,1086.21
394803,"Longview, TX",TX,2022-09-01,1097.8
394803,"Longview, TX",TX,2022-10-01,1088.85
394803,"Longview, TX",TX,2022-11-01,1082.63
394803,"Longview, TX",TX,2022-12-01,1074.86
394803,"Longview, TX",TX,2023-01-01,1077.44
394803,"Longview, TX",TX,2023-02-01,1078.62
394803,"Longview, TX",TX,2023-03-01,1093.03
394803,"Longview, TX",TX,2023-04-01,1104.06
394803,"Longview, TX",TX,2023-05-01,1095.24
394803,"Longview, TX",TX,2023-06-01,1091.22
394803,"Longview, TX",TX,2023-07-01,1094.6
394803,"Longview, TX",TX,2023-08-01,1106.65
394803,"Longview, TX",TX,2023-09-01,1113.02
394803,"Longview, TX",TX,2023-10-01,1106.08
394803,"Longview, TX",TX,2023-11-01,1101.47
394803,"Longview, TX",TX,2023-12-01,1098.15
394803,"Longview, TX",TX,2024-01-01,1102.72
394803,"Longview, TX",TX,2024-02-01,1116.51
394803,"Longview, TX",TX,2024-03-01,1121.74
394803,"Longview, TX",TX,2024-04-01,1130.58
394803,"Longview, TX",TX,2024-05-01,1136.04
394803,"Longview, TX",TX,2024-06-01,1137.79
394803,"Longview, TX",TX,2024-07-01,1130.0
394803,"Longview, TX",TX,2024-08-01,1127.9
394803,"Longview, TX",TX,2024-09-01,1132.09
394803,"Longview, TX",TX,2024-10-01,1138.92
394803,"Longview, TX",TX,2024-11-01,1146.79
394803,"Longview, TX",TX,2024-12-01,1151.49
394803,"Longview, TX",TX,2025-01-01,1157.69
394803,"Longview, TX",TX,2025-02-01,1155.77
394803,"Longview, TX",TX,2025-03-01,1161.28
394803,"Longview, TX",TX,2025-04-01,1171.69
394803,"Longview, TX",TX,2025-05-01,1185.43
394803,"Longview, TX",TX,2025-06-01,1191.66
394803,"Longview, TX",TX,2025-07-01,1188.8
394803,"Longview, TX",TX,2025-08-01,1186.96
394803,"Longview, TX",TX,2025-09-01,1179.36
394803,"Longview, TX",TX,2025-10-01,1173.87
394803,"Longview, TX",TX,2025-11-01,1173.15
394803,"Longview, TX",TX,2025-12-01,1177.14
394803,"Longview, TX",TX,2026-01-01,1183.01
394803,"Longview, TX",TX,2026-02-01,1194.22
394803,"Longview, TX",TX,2026-03-01,1201.49
394803,"Longview, TX",TX,2026-04-01,1211.87
394803,"Longview, TX",TX,2026-05-01,1205.86
394803,"Longview, TX",TX,2026-06-01,1204.69
394803,"Longview, TX",TX,2026-07-01,1208.97
394804,"Longview, WA",WA,2022-02-01,1207.12
394804,"Longview, WA",WA,2022-03-01,1232.15
394804,"Longview, WA",WA,2022-04-01,1237.29
394804,"Longview, WA",WA,2022-05-01,1269.25
394804,"Longview, WA",WA,2022-06-01,1289.57
394804,"Longview, WA",WA,2022-07-01,1296.23
394804,"Longview, WA",WA,2022-08-01,1274.66
394804,"Longview, WA",WA,2022-09-01,1274.05
394804,"Longview, WA",WA,2022-10-01,1259.69
394804,"Longview, WA",WA,2022-11-01,1280.21
394804,"Longview, WA",WA,2022-12-01,1268.6
394804,"Longview, WA",WA,2023-01-01,1280.32
394804,"Longview, WA",WA,2023-02-01,1294.42
394804,"Longview, WA",WA,2023-03-01,1308.49
394804,"Longview, WA",WA,2023-04-01,1308.36
394804,"Longview, WA",WA,2023-05-01,1318.9
394804,"Longview, WA",WA,2023-06-01,1321.65
394804,"Longview, WA",WA,2023-07-01,1321.93
394804,"Longview, WA",WA,2023-08-01,1302.16
394804,"Longview, WA",WA,2023-09-01,1299.62
394804,"Longview, WA",WA,2023-10-01,1300.7
394804,"Longview, WA",WA,2023-11-01,1310.13
394804,"Longview, WA",WA,2023-12-01,1307.45
394804,"Longview, WA",WA,2024-01-01,1295.79
394804,"Longview, WA",WA,2024-02-01,1299.59
394804,"Longview, WA",WA,2024-03-01,1305.42
394804,"Longview, WA",WA,2024-04-01,1322.82
394804,"Longview, WA",WA,2024-05-01,1329.44
394804,"Longview, WA",WA,2024-06-01,1334.53
394804,"Longview, WA",WA,2024-07-01,1323.99
394804,"Longview, WA",WA,2024-08-01,1308.02
394804,"Longview, WA",WA,2024-09-01,1310.99
394804,"Longview, WA",WA,2024-10-01,1332.02
394804,"Longview, WA",WA,2024-11-01,1353.53
394804,"Longview, WA",WA,2024-12-01,1354.18
394804,"Longview, WA",WA,2025-01-01,1353.68
394804,"Longview, WA",WA,2025-02-01,1351.82
394804,"Longview, WA",WA,2025-03-01,1367.03
394804,"Longview, WA",WA,2025-04-01,1370.45
394804,"Longview, WA",WA,2025-05-01,1382.74
394804,"Longview, WA",WA,2025-06-01,1379.55
394804,"Longview, WA",WA,2025-07-01,1385.8
394804,"Longview, WA",WA,2025-08-01,1392.22
394804,"Longview, WA",WA,2025-09-01,1387.57
394804,"Longview, WA",WA,2025-10-01,1378.81
394804,"Longview, WA",WA,2025-11-01,1371.45
394804,"Longview, WA",WA,2025-12-01,1380.16
394804,"Longview, WA",WA,2026-01-01,1380.67
394804,"Longview, WA",WA,2026-02-01,1393.53
394804,"Longview, WA",WA,2026-03-01,1400.58
394804,"Longview, WA",WA,2026-04-01,1407.08
394804,"Longview, WA",WA,2026-05-01,1395.08
394804,"Longview, WA",WA,2026-06-01,1388.62
394804,"Longview, WA",WA,2026-07-01,1392.38
394805,"Los Alamos, NM",NM,2026-03-01,2482.5
394805,"Los Alamos, NM",NM,2026-04-01,2554.58
394805,"Los Alamos, NM",NM,2026-05-01,2603.49
394805,"Los Alamos, NM",NM,2026-06-01,2649.45
394805,"Los Alamos, NM",NM,2026-07-01,2749.17
394807,"Louisville, KY",KY,2015-01-01,795.63
394807,"Louisville, KY",KY,2015-02-01,810.84
394807,"Louisville, KY",KY,2015-03-01,816.71
394807,"Louisville, KY",KY,2015-04-01,822.82
394807,"Louisville, KY",KY,2015-05-01,817.1
394807,"Louisville, KY",KY,2015-06-01,821.71
394807,"Louisville, KY",KY,2015-07-01,820.96
394807,"Louisville, KY",KY,2015-08-01,826.77
394807,"Louisville, KY",KY,2015-09-01,824.35
394807,"Louisville, KY",KY,2015-10-01,822.78
394807,"Louisville, KY",KY,2015-11-01,819.69
394807,"Louisville, KY",KY,2015-12-01,824.23
394807,"Louisville, KY",KY,2016-01-01,824.88
394807,"Louisville, KY",KY,2016-02-01,830.79
394807,"Louisville, KY",KY,2016-03-01,832.35
394807,"Louisville, KY",KY,2016-04-01,841.31
394807,"Louisville, KY",KY,2016-05-01,844.75
394807,"Louisville, KY",KY,2016-06-01,853.51
394807,"Louisville, KY",KY,2016-07-01,857.93
394807,"Louisville, KY",KY,2016-08-01,863.58
394807,"Louisville, KY",KY,2016-09-01,861.67
394807,"Louisville, KY",KY,2016-10-01,859.46
